iter	Passed	Remaining
3220	34498	19054
3221	34508	19043
3222	34517	19031
3223	34524	19018
3224	34530	19005
3225	34543	18995
3226	34551	18983
3227	34558	18970
3228	34565	18957
3229	34573	18946
3230	34584	18935
3231	34590	18922
3232	34598	18909
3233	34605	18897
3234	34613	18884
3235	34621	18872
3236	34629	18860
3237	34639	18849
3238	34648	18837
3239	34659	18827
3240	34666	18814
3241	34676	18803
3242	34685	18792
3243	34692	18779
3244	34703	18768
3245	34710	18755
3246	34718	18743
3247	34728	18732
3248	34734	18719
3249	34743	18708
3250	34754	18697
3251	34764	18686
3252	34774	18675
3253	34781	18662
3254	34790	18651
3255	34798	18638
3256	34805	18626
3257	34811	18613
3258	34819	18601
3259	34826	18588
3260	34833	18575
3261	34841	18563
3262	34848	18551
3263	34855	18538
3264	34862	18525
3265	34870	18513
3266	34879	18502
3267	34885	18488
3268	34893	18476
3269	34901	18464
3270	34909	18452
3271	34916	18439
3272	34924	18428
3273	34932	18415
3274	34940	18403
3275	34948	18391
3276	34956	18379
3277	34969	18370
3278	34977	18358
3279	34985	18345
3280	34997	18335
3281	35007	18325
3282	35018	18314
3283	35027	18302
3284	35038	18292
3285	35046	18280
3286	35054	18268
3287	35068	18259
3288	35076	18247
3289	35085	18235
3290	35093	18223
3291	35101	18212
3292	35109	18199
3293	35116	18187
3294	35127	18176
3295	35137	18165
3296	35148	18155
3297	35158	18144
3298	35167	18132
3299	35177	18121
3300	35190	18112
3301	35200	18101
3302	35209	18089
3303	35219	18078
3304	35230	18068
3305	35240	18057
3306	35249	18045
3307	35257	18033
3308	35265	18021
3309	35272	18009
3310	35279	17996
3311	35288	17985
3312	35295	17972
3313	35301	17959
3314	35309	17947
3315	35319	17936
3316	35328	17925
3317	35335	17912
3318	35342	17900
3319	35349	17887
3320	35359	17876
3321	35366	17864
3322	35372	17851
3323	35379	17838
3324	35385	17825
3325	35397	17815
3326	35407	17805
3327	35413	17791
3328	35421	17779
3329	35427	17766
3330	35433	17754
3331	35442	17742
3332	35450	17730
3333	35457	17718
3334	35465	17706
3335	35470	17692
3336	35478	17680
3337	35487	17669
3338	35494	17656
3339	35502	17645
3340	35509	17632
3341	35516	17620
3342	35523	17607
3343	35530	17595
3344	35536	17582
3345	35544	17570
3346	35550	17557
3347	35556	17544
3348	35562	17531
3349	35568	17518
3350	35573	17505
3351	35579	17492
3352	35585	17479
3353	35595	17468
3354	35600	17455
3355	35608	17443
3356	35615	17431
3357	35622	17418
3358	35629	17406
3359	35638	17394
3360	35648	17383
3361	35656	17372
3362	35663	17359
3363	35669	17347
3364	35678	17335
3365	35683	17322
3366	35690	17309
3367	35697	17297
3368	35704	17285
3369	35711	17272
3370	35721	17261
3371	35727	17249
3372	35738	17238
3373	35744	17226
3374	35750	17213
3375	35756	17200
3376	35762	17187
3377	35770	17175
3378	35776	17163
3379	35783	17150
3380	35790	17138
3381	35796	17125
3382	35802	17112
3383	35809	17100
3384	35816	17088
3385	35823	17075
3386	35834	17065
3387	35839	17052
3388	35849	17041
3389	35859	17030
3390	35866	17018
3391	35872	17005
3392	35880	16993
3393	35890	16983
3394	35897	16970
3395	35903	16957
3396	35910	16945
3397	35916	16933
3398	35928	16923
3399	35938	16912
3400	35945	16900
3401	35951	16887
3402	35956	16873
3403	35962	16861
3404	35969	16848
3405	35975	16836
3406	35985	16825
3407	35993	16813
3408	36000	16801
3409	36006	16788
3410	36011	16775
3411	36020	16764
3412	36028	16752
3413	36034	16740
3414	36041	16727
3415	36049	16716
3416	36056	16704
3417	36064	16692
3418	36071	16680
3419	36079	16668
3420	36086	16656
3421	36093	16644
3422	36104	16633
3423	36110	16620
3424	36119	16609
3425	36126	16597
3426	36133	16585
3427	36140	16573
3428	36148	16561
3429	36155	16549
3430	36162	16537
3431	36173	16526
3432	36181	16515
3433	36190	16503
3434	36198	16492
3435	36204	16479
3436	36212	16467
3437	36219	16455
3438	36228	16444
3439	36239	16434
3440	36246	16422
3441	36256	16411
3442	36267	16400
3443	36274	16389
3444	36281	16376
3445	36289	16364
3446	36297	16353
3447	36304	16341
3448	36313	16330
3449	36321	16318
3450	36329	16306
3451	36338	16295
3452	36349	16284
3453	36357	16273
3454	36367	16262
3455	36374	16250
3456	36382	16239
3457	36388	16226
3458	36396	16214
3459	36404	16203
3460	36413	16191
3461	36421	16180
3462	36430	16169
3463	36443	16159
3464	36454	16149
3465	36464	16138
3466	36474	16127
3467	36483	16116
3468	36489	16104
3469	36498	16092
3470	36504	16080
3471	36513	16069
3472	36522	16058
3473	36530	16046
3474	36541	16036
3475	36547	16023
3476	36560	16014
3477	36568	16002
3478	36583	15993
3479	36591	15982
3480	36599	15970
3481	36610	15960
3482	36617	15948
3483	36630	15939
3484	36640	15928
3485	36647	15916
3486	36658	15906
3487	36666	15894
3488	36673	15882
3489	36682	15871
3490	36689	15859
3491	36697	15847
3492	36703	15835
3493	36713	15824
3494	36719	15811
3495	36728	15800
3496	36736	15789
3497	36744	15777
3498	36751	15765
3499	36764	15756
3500	36772	15744
3501	36782	15734
3502	36794	15723
3503	36805	15713
3504	36814	15702
3505	36823	15691
3506	36834	15681
3507	36843	15669
3508	36851	15658
3509	36859	15646
3510	36869	15636
3511	36879	15625
3512	36888	15614
3513	36895	15602
3514	36905	15591
3515	36914	15580
3516	36922	15569
3517	36929	15557
3518	36939	15546
3519	36945	15534
3520	36953	15522
3521	36961	15510
3522	36970	15499
3523	36977	15487
3524	36984	15475
3525	36991	15463
3526	37001	15453
3527	37008	15441
3528	37017	15429
3529	37023	15417
3530	37030	15405
3531	37040	15395
3532	37050	15384
3533	37058	15372
3534	37065	15361
3535	37076	15350
3536	37084	15339
3537	37091	15327
3538	37101	15316
3539	37109	15304
3540	37116	15293
3541	37125	15281
3542	37135	15271
3543	37146	15260
3544	37155	15250
3545	37161	15237
3546	37172	15227
3547	37180	15215
3548	37190	15205
3549	37196	15192
3550	37204	15181
3551	37211	15169
3552	37219	15158
3553	37226	15146
3554	37232	15134
3555	37239	15122
3556	37248	15110
3557	37256	15099
3558	37264	15087
3559	37270	15075
3560	37277	15064
3561	37285	15052
3562	37294	15041
3563	37301	15029
3564	37309	15018
3565	37318	15006
3566	37325	14995
3567	37333	14983
3568	37342	14972
3569	37349	14960
3570	37356	14948
3571	37363	14937
3572	37370	14925
3573	37377	14913
3574	37383	14901
3575	37390	14889
3576	37397	14877
3577	37405	14866
3578	37411	14853
3579	37418	14841
3580	37425	14830
3581	37432	14818
3582	37439	14806
3583	37448	14795
3584	37456	14784
3585	37462	14771
3586	37468	14759
3587	37476	14748
3588	37483	14736
3589	37489	14724
3590	37496	14712
3591	37503	14700
3592	37513	14689
3593	37520	14678
3594	37529	14667
3595	37536	14655
3596	37543	14643
3597	37550	14631
3598	37557	14620
3599	37564	14608
3600	37571	14596
3601	37579	14585
3602	37589	14574
3603	37596	14562
3604	37608	14552
3605	37619	14542
3606	37625	14530
3607	37633	14519
3608	37642	14508
3609	37653	14498
3610	37662	14487
3611	37670	14475
3612	37676	14463
3613	37684	14452
3614	37690	14440
3615	37698	14428
3616	37705	14417
3617	37719	14407
3618	37726	14396
3619	37733	14384
3620	37742	14373
3621	37749	14361
3622	37757	14350
3623	37764	14338
3624	37774	14328
3625	37783	14317
3626	37789	14305
3627	37798	14294
3628	37806	14282
3629	37814	14271
3630	37822	14260
3631	37834	14250
3632	37844	14239
3633	37852	14228
3634	37862	14217
3635	37868	14205
3636	37876	14194
3637	37881	14182
3638	37888	14170
3639	37895	14158
3640	37902	14147
3641	37909	14135
3642	37915	14123
3643	37922	14111
3644	37933	14101
3645	37944	14091
3646	37954	14080
3647	37960	14068
3648	37967	14057
3649	37976	14045
3650	37983	14034
3651	37991	14022
3652	38000	14012
3653	38007	14000
3654	38016	13989
3655	38024	13978
3656	38034	13967
3657	38041	13956
3658	38048	13944
3659	38056	13933
3660	38066	13922
3661	38074	13911
3662	38082	13900
3663	38090	13888
3664	38098	13877
3665	38105	13865
3666	38112	13854
3667	38121	13843
3668	38130	13832
3669	38140	13822
3670	38149	13810
3671	38156	13799
3672	38164	13788
3673	38172	13776
3674	38178	13765
3675	38186	13753
3676	38195	13742
3677	38205	13732
3678	38214	13721
3679	38224	13710
3680	38232	13699
3681	38240	13688
3682	38248	13677
3683	38256	13666
3684	38265	13654
3685	38272	13643
3686	38279	13632
3687	38287	13620
3688	38294	13609
3689	38301	13597
3690	38309	13586
3691	38320	13576
3692	38330	13565
3693	38336	13553
3694	38345	13542
3695	38356	13532
3696	38365	13521
3697	38372	13510
3698	38380	13498
3699	38388	13487
3700	38396	13476
3701	38404	13465
3702	38415	13455
3703	38424	13444
3704	38430	13432
3705	38439	13421
3706	38447	13410
3707	38458	13400
3708	38468	13389
3709	38474	13378
3710	38482	13366
3711	38490	13355
3712	38497	13344
3713	38505	13332
3714	38513	13321
3715	38523	13311
3716	38531	13299
3717	38539	13288
3718	38546	13277
3719	38557	13266
3720	38564	13255
3721	38574	13244
3722	38581	13233
3723	38589	13222
3724	38598	13211
3725	38605	13199
3726	38611	13188
3727	38618	13176
3728	38628	13166
3729	38636	13154
3730	38644	13143
3731	38652	13132
3732	38658	13120
3733	38664	13109
3734	38672	13098
3735	38680	13086
3736	38687	13075
3737	38693	13063
3738	38700	13051
3739	38710	13041
3740	38718	13030
3741	38724	13018
3742	38733	13007
3743	38741	12996
3744	38749	12985
3745	38755	12973
3746	38761	12961
3747	38768	12950
3748	38779	12940
3749	38788	12929
3750	38796	12918
3751	38803	12906
3752	38810	12895
3753	38820	12885
3754	38827	12873
3755	38832	12861
3756	38842	12850
3757	38850	12839
3758	38858	12828
3759	38864	12816
3760	38871	12805
3761	38879	12794
3762	38889	12784
3763	38899	12773
3764	38907	12762
3765	38917	12752
3766	38925	12740
3767	38932	12729
3768	38939	12718
3769	38945	12706
3770	38955	12695
3771	38961	12684
3772	38969	12673
3773	38977	12661
3774	38985	12651
3775	38992	12639
3776	38999	12628
3777	39007	12617
3778	39018	12607
3779	39025	12595
3780	39033	12584
3781	39041	12573
3782	39048	12562
3783	39056	12550
3784	39064	12540
3785	39072	12528
3786	39079	12517
3787	39084	12505
3788	39093	12494
3789	39101	12483
3790	39107	12472
3791	39116	12461
3792	39122	12449
3793	39131	12438
3794	39141	12428
3795	39147	12416
3796	39153	12405
3797	39163	12394
3798	39169	12382
3799	39177	12371
3800	39184	12360
3801	39193	12349
3802	39201	12338
3803	39212	12328
3804	39220	12317
3805	39232	12307
3806	39242	12297
3807	39251	12286
3808	39258	12275
3809	39266	12264
3810	39275	12253
3811	39285	12243
3812	39295	12232
3813	39302	12221
3814	39310	12210
3815	39317	12199
3816	39325	12188
3817	39333	12176
3818	39340	12165
3819	39348	12154
3820	39355	12143
3821	39364	12132
3822	39373	12121
3823	39380	12110
3824	39388	12099
3825	39397	12089
3826	39406	12078
3827	39418	12068
3828	39426	12057
3829	39432	12045
3830	39440	12034
3831	39450	12024
3832	39459	12013
3833	39468	12003
3834	39476	11992
3835	39483	11981
3836	39492	11970
3837	39500	11959
3838	39514	11949
3839	39523	11939
3840	39531	11928
3841	39543	11918
3842	39553	11908
3843	39562	11897
3844	39571	11887
3845	39580	11876
3846	39590	11865
3847	39596	11854
3848	39604	11843
3849	39614	11832
3850	39623	11822
3851	39631	11811
3852	39639	11800
3853	39648	11789
3854	39657	11778
3855	39666	11768
3856	39678	11758
3857	39687	11747
3858	39698	11737
3859	39708	11727
3860	39718	11716
3861	39733	11708
3862	39741	11697
3863	39747	11685
3864	39756	11675
3865	39765	11664
3866	39777	11654
3867	39786	11643
3868	39794	11632
3869	39803	11622
3870	39809	11610
3871	39817	11599
3872	39826	11589
3873	39835	11578
3874	39844	11567
3875	39852	11556
3876	39866	11547
3877	39875	11536
3878	39883	11525
3879	39893	11515
3880	39902	11505
3881	39911	11494
3882	39920	11483
3883	39929	11473
3884	39937	11462
3885	39946	11451
3886	39954	11440
3887	39964	11430
3888	39976	11420
3889	39983	11409
3890	39993	11398
3891	40001	11387
3892	40009	11376
3893	40018	11366
3894	40027	11355
3895	40037	11345
3896	40046	11334
3897	40054	11323
3898	40065	11313
3899	40075	11303
3900	40082	11292
3901	40091	11281
3902	40098	11270
3903	40105	11259
3904	40112	11247
3905	40123	11237
3906	40130	11226
3907	40140	11216
3908	40148	11205
3909	40157	11194
3910	40164	11183
3911	40172	11172
3912	40179	11161
3913	40186	11150
3914	40194	11139
3915	40204	11129
3916	40211	11118
3917	40221	11107
3918	40229	11096
3919	40238	11086
3920	40245	11074
3921	40251	11063
3922	40257	11052
3923	40264	11041
3924	40272	11030
3925	40280	11019
3926	40290	11008
3927	40297	10997
3928	40305	10986
3929	40312	10975
3930	40319	10964
3931	40327	10953
3932	40337	10943
3933	40344	10932
3934	40351	10921
3935	40359	10910
3936	40368	10899
3937	40379	10889
3938	40389	10879
3939	40396	10868
3940	40406	10857
3941	40416	10847
3942	40428	10837
3943	40436	10826
3944	40444	10815
3945	40454	10805
3946	40463	10794
3947	40472	10784
3948	40478	10773
3949	40488	10762
3950	40495	10751
3951	40504	10740
3952	40511	10729
3953	40520	10719
3954	40528	10708
3955	40536	10697
3956	40543	10686
3957	40551	10675
3958	40559	10664
3959	40569	10654
3960	40576	10643
3961	40583	10632
3962	40590	10621
3963	40600	10610
3964	40607	10599
3965	40613	10588
3966	40619	10577
3967	40627	10566
3968	40633	10555
3969	40639	10543
3970	40646	10532
3971	40655	10522
3972	40662	10510
3973	40670	10500
3974	40678	10489
3975	40687	10478
3976	40694	10467
3977	40701	10456
3978	40709	10446
3979	40718	10435
3980	40726	10424
3981	40733	10413
3982	40740	10402
3983	40748	10391
3984	40756	10380
3985	40763	10369
3986	40770	10358
3987	40780	10348
3988	40789	10337
3989	40796	10326
3990	40803	10315
3991	40810	10304
3992	40817	10293
3993	40824	10282
3994	40831	10271
3995	40839	10261
3996	40848	10250
3997	40856	10239
3998	40865	10229
3999	40874	10218
4000	40882	10207
4001	40890	10196
4002	40898	10186
4003	40907	10175
4004	40914	10164
4005	40925	10154
4006	40932	10143
4007	40945	10134
4008	40956	10124
4009	40963	10113
4010	40971	10102
4011	40979	10091
4012	40990	10081
4013	40998	10070
4014	41006	10060
4015	41013	10049
4016	41023	10038
4017	41031	10028
4018	41041	10017
4019	41049	10007
4020	41059	9996
4021	41067	9986
4022	41076	9975
4023	41089	9966
4024	41099	9955
4025	41108	9945
4026	41118	9934
4027	41124	9923
4028	41133	9913
4029	41143	9903
4030	41150	9892
4031	41159	9881
4032	41167	9870
4033	41175	9860
4034	41183	9849
4035	41192	9838
4036	41201	9828
4037	41208	9817
4038	41217	9807
4039	41227	9796
4040	41237	9786
4041	41244	9775
4042	41252	9764
4043	41260	9753
4044	41267	9743
4045	41275	9732
4046	41287	9722
4047	41295	9711
4048	41307	9702
4049	41318	9691
4050	41330	9682
4051	41338	9671
4052	41345	9660
4053	41353	9649
4054	41361	9639
4055	41373	9629
4056	41381	9618
4057	41388	9607
4058	41398	9597
4059	41413	9588
4060	41421	9577
4061	41427	9566
4062	41436	9555
4063	41445	9545
4064	41454	9534
4065	41462	9524
4066	41470	9513
4067	41483	9504
4068	41494	9494
4069	41503	9483
4070	41513	9473
4071	41523	9463
4072	41531	9452
4073	41538	9441
4074	41547	9431
4075	41557	9420
4076	41564	9409
4077	41572	9399
4078	41580	9388
4079	41590	9378
4080	41599	9367
4081	41606	9356
4082	41613	9345
4083	41621	9335
4084	41631	9324
4085	41639	9314
4086	41646	9303
4087	41653	9292
4088	41660	9281
4089	41667	9270
4090	41674	9259
4091	41682	9249
4092	41689	9238
4093	41697	9227
4094	41707	9217
4095	41715	9206
4096	41725	9196
4097	41734	9186
4098	41742	9175
4099	41749	9164
4100	41756	9153
4101	41766	9143
4102	41775	9132
4103	41782	9122
4104	41792	9111
4105	41801	9101
4106	41808	9090
4107	41817	9080
4108	41825	9069
4109	41835	9059
4110	41843	9048
4111	41851	9038
4112	41860	9027
4113	41867	9016
4114	41875	9005
4115	41884	8995
4116	41891	8984
4117	41901	8974
4118	41910	8964
4119	41917	8953
4120	41924	8942
4121	41931	8931
4122	41940	8921
4123	41946	8909
4124	41955	8899
4125	41963	8888
4126	41972	8878
4127	41981	8868
4128	41988	8857
4129	41996	8846
4130	42003	8835
4131	42010	8824
4132	42017	8814
4133	42024	8803
4134	42031	8792
4135	42038	8781
4136	42046	8771
4137	42053	8760
4138	42060	8749
4139	42070	8739
4140	42077	8728
4141	42085	8717
4142	42092	8707
4143	42101	8696
4144	42107	8685
4145	42115	8675
4146	42121	8664
4147	42129	8653
4148	42137	8642
4149	42145	8632
4150	42157	8622
4151	42169	8612
4152	42177	8602
4153	42185	8591
4154	42192	8580
4155	42201	8570
4156	42210	8559
4157	42217	8549
4158	42225	8538
4159	42235	8528
4160	42242	8517
4161	42249	8506
4162	42256	8496
4163	42268	8486
4164	42275	8475
4165	42283	8464
4166	42293	8454
4167	42301	8444
4168	42310	8433
4169	42317	8422
4170	42324	8412
4171	42337	8402
4172	42345	8391
4173	42352	8381
4174	42359	8370
4175	42367	8359
4176	42377	8349
4177	42384	8338
4178	42392	8328
4179	42399	8317
4180	42407	8307
4181	42420	8297
4182	42428	8286
4183	42437	8276
4184	42445	8266
4185	42455	8255
4186	42463	8245
4187	42474	8235
4188	42482	8224
4189	42491	8214
4190	42500	8203
4191	42509	8193
4192	42521	8183
4193	42530	8173
4194	42538	8162
4195	42546	8152
4196	42553	8141
4197	42560	8130
4198	42568	8120
4199	42577	8109
4200	42584	8099
4201	42595	8089
4202	42605	8079
4203	42613	8068
4204	42624	8058
4205	42632	8048
4206	42643	8038
4207	42653	8028
4208	42661	8017
4209	42672	8007
4210	42680	7996
4211	42688	7986
4212	42699	7976
4213	42713	7966
4214	42720	7956
4215	42731	7946
4216	42739	7935
4217	42746	7925
4218	42753	7914
4219	42762	7903
4220	42770	7893
4221	42777	7882
4222	42788	7872
4223	42797	7862
4224	42805	7851
4225	42814	7841
4226	42823	7831
4227	42831	7820
4228	42840	7810
4229	42849	7800
4230	42856	7789
4231	42864	7778
4232	42871	7768
4233	42881	7757
4234	42889	7747
4235	42899	7737
4236	42906	7726
4237	42913	7715
4238	42922	7705
4239	42933	7695
4240	42942	7685
4241	42952	7675
4242	42961	7664
4243	42971	7654
4244	42980	7644
4245	42987	7633
4246	42994	7622
4247	43003	7612
4248	43014	7602
4249	43021	7591
4250	43029	7581
4251	43038	7571
4252	43048	7561
4253	43056	7550
4254	43063	7539
4255	43070	7529
4256	43080	7519
4257	43087	7508
4258	43094	7497
4259	43101	7487
4260	43112	7477
4261	43120	7466
4262	43126	7455
4263	43134	7445
4264	43142	7434
4265	43153	7424
4266	43162	7414
4267	43169	7403
4268	43177	7393
4269	43185	7383
4270	43192	7372
4271	43199	7361
4272	43205	7350
4273	43216	7340
4274	43224	7330
4275	43230	7319
4276	43240	7309
4277	43249	7299
4278	43259	7289
4279	43265	7278
4280	43272	7267
4281	43280	7257
4282	43289	7246
4283	43297	7236
4284	43304	7225
4285	43313	7215
4286	43319	7204
4287	43325	7194
4288	43332	7183
4289	43340	7172
4290	43347	7162
4291	43353	7151
4292	43360	7140
4293	43367	7130
4294	43375	7119
4295	43381	7109
4296	43388	7098
4297	43393	7087
4298	43404	7077
4299	43412	7067
4300	43420	7056
4301	43429	7046
4302	43435	7035
4303	43444	7025
4304	43454	7015
4305	43464	7005
4306	43471	6994
4307	43481	6984
4308	43489	6974
4309	43495	6963
4310	43508	6953
4311	43516	6943
4312	43522	6932
4313	43527	6921
4314	43535	6911
4315	43543	6900
4316	43551	6890
4317	43559	6879
4318	43567	6869
4319	43574	6858
4320	43580	6848
4321	43585	6837
4322	43592	6826
4323	43599	6816
4324	43606	6805
4325	43613	6795
4326	43620	6784
4327	43626	6773
4328	43632	6763
4329	43640	6752
4330	43648	6742
4331	43657	6732
4332	43664	6721
4333	43672	6711
4334	43679	6700
4335	43688	6690
4336	43695	6679
4337	43704	6669
4338	43711	6658
4339	43720	6648
4340	43727	6638
4341	43735	6627
4342	43743	6617
4343	43752	6607
4344	43758	6596
4345	43767	6586
4346	43780	6576
4347	43787	6566
4348	43796	6555
4349	43804	6545
4350	43811	6535
4351	43822	6524
4352	43831	6514
4353	43843	6505
4354	43854	6495
4355	43862	6484
4356	43870	6474
4357	43878	6463
4358	43886	6453
4359	43894	6443
4360	43902	6432
4361	43914	6423
4362	43925	6413
4363	43935	6402
4364	43948	6393
4365	43957	6383
4366	43964	6372
4367	43972	6362
4368	43982	6352
4369	43991	6342
4370	43999	6331
4371	44008	6321
4372	44019	6311
4373	44029	6301
4374	44039	6291
4375	44049	6281
4376	44058	6271
4377	44067	6260
4378	44076	6250
4379	44088	6240
4380	44095	6230
4381	44105	6220
4382	44113	6209
4383	44121	6199
4384	44130	6189
4385	44140	6179
4386	44149	6169
4387	44158	6158
4388	44165	6148
4389	44175	6138
4390	44184	6128
4391	44192	6117
4392	44201	6107
4393	44208	6097
4394	44215	6086
4395	44223	6076
4396	44232	6065
4397	44241	6055
4398	44251	6045
4399	44260	6035
4400	44267	6025
4401	44275	6014
4402	44285	6004
4403	44295	5994
4404	44302	5984
4405	44311	5973
4406	44323	5964
4407	44330	5953
4408	44338	5943
4409	44346	5932
4410	44355	5922
4411	44364	5912
4412	44375	5902
4413	44384	5892
4414	44395	5882
4415	44404	5872
4416	44412	5862
4417	44421	5851
4418	44428	5841
4419	44435	5830
4420	44443	5820
4421	44451	5810
4422	44459	5799
4423	44466	5789
4424	44475	5779
4425	44483	5768
4426	44490	5758
4427	44499	5748
4428	44506	5737
4429	44515	5727
4430	44521	5717
4431	44529	5706
4432	44537	5696
4433	44543	5686
4434	44550	5675
4435	44559	5665
4436	44567	5655
4437	44573	5644
4438	44579	5634
4439	44587	5623
4440	44593	5613
4441	44600	5602
4442	44606	5592
4443	44613	5581
4444	44620	5571
4445	44627	5560
4446	44635	5550
4447	44642	5540
4448	44649	5529
4449	44655	5519
4450	44663	5508
4451	44674	5499
4452	44682	5488
4453	44695	5479
4454	44703	5468
4455	44709	5458
4456	44717	5447
4457	44725	5437
4458	44733	5427
4459	44741	5417
4460	44747	5406
4461	44753	5396
4462	44762	5385
4463	44769	5375
4464	44776	5365
4465	44784	5354
4466	44792	5344
4467	44799	5334
4468	44806	5323
4469	44813	5313
4470	44821	5303
4471	44829	5292
4472	44837	5282
4473	44846	5272
4474	44854	5262
4475	44862	5252
4476	44869	5241
4477	44876	5231
4478	44885	5221
4479	44893	5210
4480	44901	5200
4481	44909	5190
4482	44915	5179
4483	44927	5170
4484	44937	5160
4485	44946	5149
4486	44954	5139
4487	44961	5129
4488	44970	5119
4489	44976	5108
4490	44983	5098
4491	44995	5088
4492	45006	5078
4493	45015	5068
4494	45023	5058
4495	45031	5048
4496	45039	5037
4497	45047	5027
4498	45056	5017
4499	45064	5007
4500	45073	4997
4501	45080	4986
4502	45091	4976
4503	45104	4967
4504	45114	4957
4505	45125	4947
4506	45134	4937
4507	45144	4927
4508	45152	4916
4509	45164	4907
4510	45172	4896
4511	45181	4886
4512	45189	4876
4513	45197	4866
4514	45205	4855
4515	45219	4846
4516	45231	4836
4517	45238	4826
4518	45245	4815
4519	45257	4806
4520	45267	4796
4521	45275	4785
4522	45287	4776
4523	45295	4765
4524	45304	4755
4525	45313	4745
4526	45325	4735
4527	45334	4725
4528	45344	4715
4529	45353	4705
4530	45364	4695
4531	45371	4685
4532	45380	4675
4533	45388	4664
4534	45396	4654
4535	45403	4644
4536	45414	4634
4537	45423	4624
4538	45431	4614
4539	45441	4604
4540	45448	4593
4541	45456	4583
4542	45465	4573
4543	45475	4563
4544	45483	4553
4545	45490	4543
4546	45498	4532
4547	45509	4522
4548	45519	4512
4549	45531	4503
4550	45543	4493
4551	45550	4483
4552	45559	4472
4553	45571	4463
4554	45579	4452
4555	45588	4442
4556	45599	4432
4557	45611	4423
4558	45623	4413
4559	45636	4403
4560	45645	4393
4561	45657	4383
4562	45665	4373
4563	45676	4363
4564	45685	4353
4565	45696	4343
4566	45706	4333
4567	45714	4323
4568	45723	4313
4569	45734	4303
4570	45742	4293
4571	45753	4283
4572	45764	4273
4573	45772	4263
4574	45780	4252
4575	45790	4242
4576	45799	4232
4577	45805	4222
4578	45812	4212
4579	45821	4202
4580	45833	4192
4581	45840	4181
4582	45845	4171
4583	45852	4161
4584	45859	4150
4585	45868	4140
4586	45876	4130
4587	45884	4120
4588	45892	4110
4589	45900	4100
4590	45906	4089
4591	45914	4079
4592	45922	4069
4593	45930	4059
4594	45937	4048
4595	45943	4038
4596	45950	4028
4597	45957	4017
4598	45967	4008
4599	45976	3997
4600	45984	3987
4601	45992	3977
4602	45999	3967
4603	46007	3957
4604	46016	3947
4605	46026	3937
4606	46035	3927
4607	46044	3916
4608	46051	3906
4609	46060	3896
4610	46069	3886
4611	46076	3876
4612	46086	3866
4613	46098	3856
4614	46108	3846
4615	46115	3836
4616	46122	3826
4617	46130	3815
4618	46138	3805
4619	46148	3795
4620	46160	3785
4621	46169	3775
4622	46176	3765
4623	46185	3755
4624	46191	3745
4625	46199	3735
4626	46206	3724
4627	46213	3714
4628	46220	3704
4629	46226	3694
4630	46233	3683
4631	46241	3673
4632	46248	3663
4633	46258	3653
4634	46265	3643
4635	46275	3633
4636	46281	3623
4637	46289	3612
4638	46295	3602
4639	46303	3592
4640	46309	3582
4641	46319	3572
4642	46328	3562
4643	46334	3551
4644	46342	3541
4645	46348	3531
4646	46358	3521
4647	46367	3511
4648	46373	3501
4649	46380	3491
4650	46390	3481
4651	46397	3470
4652	46404	3460
4653	46414	3450
4654	46422	3440
4655	46430	3430
4656	46439	3420
4657	46448	3410
4658	46457	3400
4659	46464	3390
4660	46471	3379
4661	46482	3370
4662	46489	3359
4663	46498	3349
4664	46506	3339
4665	46515	3329
4666	46524	3319
4667	46531	3309
4668	46539	3299
4669	46550	3289
4670	46558	3279
4671	46566	3269
4672	46573	3259
4673	46583	3249
4674	46590	3238
4675	46597	3228
4676	46605	3218
4677	46613	3208
4678	46621	3198
4679	46630	3188
4680	46642	3178
4681	46650	3168
4682	46659	3158
4683	46666	3148
4684	46675	3138
4685	46683	3128
4686	46691	3118
4687	46698	3107
4688	46706	3097
4689	46718	3087
4690	46726	3077
4691	46733	3067
4692	46743	3057
4693	46752	3047
4694	46758	3037
4695	46766	3027
4696	46774	3017
4697	46785	3007
4698	46793	2997
4699	46803	2987
4700	46813	2977
4701	46825	2967
4702	46836	2957
4703	46846	2947
4704	46855	2937
4705	46866	2927
4706	46876	2917
4707	46888	2908
4708	46896	2898
4709	46908	2888
4710	46919	2878
4711	46928	2868
4712	46946	2858
4713	46955	2848
4714	46965	2838
4715	46975	2828
4716	46985	2818
4717	46994	2808
4718	47004	2798
4719	47014	2789
4720	47025	2779
4721	47034	2769
4722	47041	2758
4723	47048	2748
4724	47056	2738
4725	47064	2728
4726	47074	2718
4727	47082	2708
4728	47091	2698
4729	47099	2688
4730	47106	2678
4731	47114	2668
4732	47123	2658
4733	47130	2648
4734	47140	2638
4735	47151	2628
4736	47164	2618
4737	47172	2608
4738	47180	2598
4739	47188	2588
4740	47196	2578
4741	47203	2568
4742	47211	2558
4743	47222	2548
4744	47231	2538
4745	47241	2528
4746	47250	2518
4747	47262	2508
4748	47270	2498
4749	47277	2488
4750	47284	2478
4751	47292	2468
4752	47301	2458
4753	47310	2448
4754	47319	2438
4755	47326	2428
4756	47332	2417
4757	47340	2407
4758	47347	2397
4759	47354	2387
4760	47363	2377
4761	47373	2367
4762	47381	2357
4763	47392	2347
4764	47402	2337
4765	47409	2327
4766	47417	2317
4767	47424	2307
4768	47431	2297
4769	47441	2287
4770	47449	2277
4771	47456	2267
4772	47465	2257
4773	47472	2247
